"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.id","Input.gold_label","Answer.label.label","Approve","Reject"
"3YGE63DIOKBVR4D7HGLQXFAXD6Z0W5","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3R5F3LQFVFYNA07OKQC9A4VN8XTOZN","A2V3GBDTA9KEU0","Approved","Fri Dec 29 14:03:46 PST 2023","Fri Dec 29 14:03:58 PST 2023","Mon Jan 01 14:03:58 PST 2024","Mon Jan 01 14:04:34 PST 2024","","","12","100% (396/396)","100% (396/396)","100% (385/385)","This sentence does not mention any specific colors, but it does mention blue.","78","False","False"
"3YGE63DIOKBVR4D7HGLQXFAXD6Z0W5","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3STRJBFXO958YXDAG6VYHZDX37FTKW","A2TBXASXZIRNNW","Approved","Mon Jan 01 07:57:31 PST 2024","Mon Jan 01 08:00:05 PST 2024","Thu Jan 04 08:00:05 PST 2024","Thu Jan 04 08:00:34 PST 2024","","","154","100% (273/273)","100% (273/273)","100% (273/273)","This sentence does not mention any specific colors, but it does mention blue.","78","False","False"
"3YGE63DIOKBVR4D7HGLQXFAXD6Z0W5","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3TXMY6UCAR2DNJ9U7PK5OBP2ERAQC5","A2HM35CWB7IIFM","Approved","Mon Jan 01 08:54:47 PST 2024","Mon Jan 01 08:54:55 PST 2024","Thu Jan 04 08:54:55 PST 2024","Thu Jan 04 08:55:34 PST 2024","","","8","100% (301/301)","100% (301/301)","100% (301/301)","This sentence does not mention any specific colors, but it does mention blue.","78","False","False"
"3YGE63DIOKBVR4D7HGLQXFAXD6Z0W5","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3ATTHHXXWN2O9JW6LDBJTMJQO75IX0","AZLZA0Q87TJZO","Submitted","Wed Jan 03 16:25:27 PST 2024","Wed Jan 03 16:25:43 PST 2024","Sat Jan 06 16:25:43 PST 2024","","","","16","100% (55/55)","100% (55/55)","100% (55/55)","This sentence does not mention any specific colors, but it does mention blue.","78","False","False"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3Y4W8Q93LCYFXJBPTK9QE46SFXEVD8","A3OZ288I9CBLWF","Approved","Wed Dec 27 14:06:18 PST 2023","Wed Dec 27 14:10:07 PST 2023","Sat Dec 30 14:10:07 PST 2023","Sat Dec 30 14:10:34 PST 2023","","","229","100% (382/382)","100% (382/382)","0% (0/0)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","True"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3KIBXJ1WDI8SL582KP9ZNP7A3DLOKJ","A3I9XLIHPPWPN1","Approved","Wed Dec 27 14:47:05 PST 2023","Wed Dec 27 14:47:29 PST 2023","Sat Dec 30 14:47:29 PST 2023","Sat Dec 30 14:47:34 PST 2023","","","24","100% (379/379)","100% (379/379)","0% (0/0)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","False"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3I7DHKZYG0EVX9A6EZM3Y6FEENV5FR","AHT8HA3JRWVGV","Approved","Wed Dec 27 17:00:06 PST 2023","Wed Dec 27 17:01:08 PST 2023","Sat Dec 30 17:01:08 PST 2023","Sat Dec 30 17:01:34 PST 2023","","","62","100% (379/379)","100% (379/379)","100% (61/61)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","True"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3A9AA95AT907OMZ0S2I8A0TIG0YP58","A34M93NJC830DP","Approved","Thu Dec 28 20:15:28 PST 2023","Thu Dec 28 20:15:45 PST 2023","Sun Dec 31 20:15:45 PST 2023","Sun Dec 31 20:16:34 PST 2023","","","17","100% (392/392)","100% (392/392)","100% (328/328)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","True"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3U4J9857ORPK7WC9XQF4D02PRAD7B0","A2V3GBDTA9KEU0","Approved","Sat Dec 30 15:33:01 PST 2023","Sat Dec 30 15:33:59 PST 2023","Tue Jan 02 15:33:59 PST 2024","Tue Jan 02 15:34:34 PST 2024","","","58","100% (396/396)","100% (396/396)","100% (385/385)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","False"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","33OOO72IVUZQFZ1MOTE0TG0PYY3CTZ","A35BY30TC8WCL4","Approved","Mon Jan 01 07:01:20 PST 2024","Mon Jan 01 07:02:24 PST 2024","Thu Jan 04 07:02:24 PST 2024","Thu Jan 04 07:02:34 PST 2024","","","64","100% (309/309)","100% (309/309)","100% (309/309)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","False"
"34YWR3PJ3KOAG4IXRLHCZYO4M850XY","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3Y54SXRO1YZM1TIMAKZ0NMMV5YMTU2","A2TBXASXZIRNNW","Approved","Mon Jan 01 10:25:00 PST 2024","Mon Jan 01 10:27:22 PST 2024","Thu Jan 04 10:27:22 PST 2024","Thu Jan 04 10:27:34 PST 2024","","","142","100% (273/273)","100% (273/273)","100% (273/273)","Assuming <span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span> it is saved to a file, the <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span> following python code prints <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span> all of the emojis in this sentence, and also itself: print(""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 151]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 152]'></span>""); print(open(__file__).read());","84","True","True"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","32AT8R96GYNLMT57LKUADHQ92T4SUZ","A9HQ3E0F2AGVO","Approved","Wed Dec 27 13:16:34 PST 2023","Wed Dec 27 13:19:43 PST 2023","Sat Dec 30 13:19:43 PST 2023","Sat Dec 30 13:20:34 PST 2023","","","189","100% (384/384)","100% (384/384)","0% (0/0)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","False"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3TGOYF991A0116XBAPPASI8XNQ3UUV","A3I9XLIHPPWPN1","Approved","Wed Dec 27 14:28:55 PST 2023","Wed Dec 27 14:29:18 PST 2023","Sat Dec 30 14:29:18 PST 2023","Sat Dec 30 14:29:34 PST 2023","","","23","100% (379/379)","100% (379/379)","0% (0/0)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","True"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3WEV0KO0OZ6Z5RULZP4L3HMLGUJDSM","A3OZ288I9CBLWF","Approved","Wed Dec 27 16:34:11 PST 2023","Wed Dec 27 16:34:49 PST 2023","Sat Dec 30 16:34:49 PST 2023","Sat Dec 30 16:35:34 PST 2023","","","38","100% (382/382)","100% (382/382)","0% (0/0)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","False"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","31N2WW6R944SJUN20GYAJ9HU0R9F3G","AHT8HA3JRWVGV","Approved","Wed Dec 27 17:36:08 PST 2023","Wed Dec 27 17:36:16 PST 2023","Sat Dec 30 17:36:16 PST 2023","Sat Dec 30 17:36:34 PST 2023","","","8","100% (379/379)","100% (379/379)","100% (61/61)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","False"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3WOKGM4L7EUQ8F1YGWZH45S1PKO0O8","A34M93NJC830DP","Approved","Thu Dec 28 09:05:31 PST 2023","Thu Dec 28 09:06:02 PST 2023","Sun Dec 31 09:06:02 PST 2023","Sun Dec 31 09:06:34 PST 2023","","","31","100% (392/392)","100% (392/392)","100% (328/328)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","True"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3KWTYT087DHHX1K20AP1TJKYBOTL5Y","A1BSOOHNHX51RI","Approved","Thu Dec 28 11:01:33 PST 2023","Thu Dec 28 11:01:41 PST 2023","Sun Dec 31 11:01:41 PST 2023","Sun Dec 31 11:02:34 PST 2023","","","8","100% (32/32)","100% (32/32)","100% (32/32)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","True"
"371QPA24DE236CUVIUKFO0M8E4MT1A","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:53:32 PST 2023","10","BatchId:5171266;OriginalHitTemplateId:929448123;","86400","259200","Sun Jan 07 11:53:38 PST 2024","","","3I7DHKZYG0EVX9A6EZM3Y6FEF2B5F2","A2V3GBDTA9KEU0","Approved","Sat Dec 30 15:45:40 PST 2023","Sat Dec 30 15:46:21 PST 2023","Tue Jan 02 15:46:21 PST 2024","Tue Jan 02 15:46:34 PST 2024","","","41","100% (396/396)","100% (396/396)","100% (385/385)","This sentence’s grammatical subject is ""This sentence’s grammatical subject"", which is not used as an object.","86","False","False"
